종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
281820,케이씨텍,KOSPI,,48050,-750,-1.54,-46500,+49550,-46450,130991,+100.23,994200000000,20690000
448710,코츠테크놀로지,KOSDAQ,,18070,-480,-2.59,-18280,-18340,-17820,47394,-84.29,95500000000,5285000
004450,삼화왕관,KOSPI,,27700,-200,-0.72,27900,27900,-27500,276,-8.80,59700000000,2154000
071320,지역난방공사,KOSPI,,75400,-4000,-5.04,-77900,-78300,-74400,79372,-76.10,873000000000,11579000
260930,씨티케이,KOSDAQ,,4470,-125,-2.72,+4850,+4975,-4405,1246464,-31.02,86500000000,19342000
003550,LG,KOSPI,,84800,-4200,-4.72,-84400,-85600,-83400,244299,-78.59,13078000000000,154222000
225570,넥슨게임즈,KOSDAQ,,11580,+160,+1.40,-11290,+11860,-11060,165757,-94.21,762700000000,65860000
110990,디아이티,KOSDAQ,,19030,-730,-3.69,-18980,-19140,-18550,74529,-79.27,359700000000,18900000
950140,잉글우드랩,KOSDAQ,,12290,-440,-3.46,-12690,-12690,-11850,97227,-34.82,244200000000,19868000
000100,유한양행,KOSPI,,98500,-1900,-1.89,-96700,-98600,-96300,145177,-81.24,7845300000000,79648000
010690,화신,KOSPI,,10800,-410,-3.66,-10800,-10930,-10440,104549,+112.60,377100000000,34920000
352480,씨앤씨인터내셔널,KOSDAQ,,26050,-850,-3.16,-26450,-26600,-25900,9852,-55.70,355100000000,13630000
088980,맥쿼리인프라,KOSPI,,11340,-70,-0.61,-11360,-11400,-11260,1209893,+106.12,5431000000000,478922000
407400,꿈비,KOSDAQ,,4040,-90,-2.18,-4080,-4080,-3980,39340,+105.05,59100000000,14635000
041510,에스엠,KOSDAQ,,88600,-2400,-2.64,-87400,-89800,-87400,49756,-60.06,2028500000000,22895000
005387,현대차2우B,KOSPI,,246000,-11000,-4.28,-245000,-248500,-242000,114381,-79.92,8601100000000,34964000
006620,동구바이오제약,KOSDAQ,,5290,-150,-2.76,-5310,-5350,-5210,86370,-79.28,150600000000,28465000
381970,케이카,KOSPI,,13960,-230,-1.62,-13890,-13990,-13790,70038,+121.10,681500000000,48821000
272290,이녹스첨단소재,KOSDAQ,,29950,-2250,-6.99,-30100,-30600,-29800,186949,+109.96,597100000000,19938000
179290,엠아이텍,KOSDAQ,,7070,+60,+0.86,-6900,+7070,-6750,72669,-32.44,228800000000,32366000
348340,뉴로메카,KOSDAQ,,62500,-3800,-5.73,-62900,-65400,-61100,125300,-50.29,772600000000,12362000
381620,제닉스로보틱스,KOSDAQ,,8710,-400,-4.39,-8950,-9010,-8630,59878,-49.05,114300000000,13118000
052690,한전기술,KOSPI,,155200,-1800,-1.15,-148600,-155200,-145600,149458,-72.84,5931700000000,38220000
451250,삐아,KOSDAQ,,8210,-210,-2.49,8420,8420,-7950,9371,-60.33,84000000000,10226000
