종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
012860,모베이스전자,KOSDAQ,,3570,+190,+5.62,-3210,+3955,-3165,11602744,+842.03,261400000000,73233000
082920,비츠로셀,KOSDAQ,,37150,+2400,+6.91,-33150,+38400,-32500,1805851,+235.24,1684400000000,45339000
001440,대한전선,KOSPI,,27800,-450,-1.59,-26600,-28200,-26500,1435876,-65.28,5183200000000,186447000
161890,한국콜마,KOSPI,,76600,-3600,-4.49,-78000,+80300,-76000,207451,-42.86,1808100000000,23605000
122640,예스티,KOSDAQ,,20000,-800,-3.85,-19900,-20400,-19230,212405,-87.48,427000000000,21350000
226590,엠디바이스,KOSDAQ,,24950,-2250,-8.27,-25800,-25800,-24450,399822,-77.74,265200000000,10631000
027410,BGF,KOSPI,,4695,+215,+4.80,-4460,+5390,-4330,5647384,+2591.33,449400000000,95717000
086820,바이오솔루션,KOSDAQ,,12500,-390,-3.03,-12490,+12900,-12210,132762,-44.49,324100000000,25924000
088980,맥쿼리인프라,KOSPI,,11340,-70,-0.61,-11360,-11400,-11260,1208443,+105.99,5431000000000,478922000
114090,GKL,KOSPI,,11520,-360,-3.03,-11510,-11620,-11360,224470,-97.04,712600000000,61856000
011930,신성이엔지,KOSPI,,2670,+105,+4.09,-2480,+2735,-2425,23430377,+228.08,549600000000,205848000
475830,오름테라퓨틱,KOSDAQ,,94900,-17500,-15.57,-102100,-103600,-94500,465890,+266.06,2015000000000,21232000
348150,고바이오랩,KOSDAQ,,6290,-200,-3.08,-6150,+7200,-6090,1665127,-29.51,122100000000,19419000
010170,대한광통신,KOSDAQ,,8230,-1070,-11.51,-9090,+9570,-8150,21330983,-93.21,1279600000000,155486000
297090,씨에스베어링,KOSDAQ,,8180,+350,+4.47,-7700,+8280,-7350,514757,+179.75,223100000000,27270000
012210,삼미금속,KOSDAQ,,11690,-810,-6.48,-12120,-12120,-11470,152343,-71.50,259400000000,22192000
251270,넷마블,KOSPI,,49750,-2450,-4.69,-50700,-51000,-49450,213890,-93.35,4077500000000,81960000
034730,SK,KOSPI,,324500,-9500,-2.84,-315000,-326500,-312000,136412,+125.54,23527100000000,72503000
003690,코리안리,KOSPI,,13320,-10,-0.08,-13270,+13430,-13010,820287,+200.50,2595000000000,194821000
141080,리가켐바이오,KOSDAQ,,199000,-14500,-6.79,-202500,-205000,-194200,301046,-74.46,7285500000000,36610000
039030,이오테크닉스,KOSDAQ,,386000,-31000,-7.43,-389500,-394000,-379000,81417,-93.35,4755300000000,12320000
093050,LF,KOSPI,,24550,+900,+3.81,-22500,+24600,-21600,126390,+136.83,717800000000,29240000
035810,이지홀딩스,KOSDAQ,,5610,-10,-0.18,-5500,+5660,-5380,345263,+134.02,361900000000,64516000
004370,농심,KOSPI,,367000,-8500,-2.26,-366000,-370000,-363500,17989,+134.22,2232300000000,6083000
058110,멕아이씨에스,KOSDAQ,,2665,+615,+30.00,+2125,+2665,+2100,631410,+673.82,42800000000,16051000
031980,피에스케이홀딩스,KOSDAQ,,97800,-1900,-1.91,-92800,-99500,-91400,136053,-81.66,2108800000000,21562000
005930,삼성전자,KOSPI,,176300,-3400,-1.89,-171000,-176650,-170600,22023980,-75.58,1043632200000000,5919638000
260970,에스앤디,KOSDAQ,,54000,-2300,-4.09,-54300,-54300,-52300,26729,+103.81,156200000000,2893000
357120,코람코라이프인프라리츠,KOSPI,,4500,-60,-1.32,-4420,-4555,-4420,134138,+148.65,438000000000,97335000
007340,DN오토모티브,KOSPI,,37950,-2800,-6.87,-38300,-38600,-36800,382777,+135.17,2220500000000,58511000
229640,LS에코에너지,KOSPI,,42050,-2250,-5.08,-42400,-43000,-41950,89219,-47.17,1287800000000,30625000
452430,사피엔반도체,KOSDAQ,,30500,-2350,-7.15,-30950,-32000,-29800,51674,+164.56,250700000000,8218000
397030,에이프릴바이오,KOSDAQ,,58500,-5100,-8.02,-60200,-60750,-58100,174892,+111.14,1365500000000,23343000
214320,이노션,KOSPI,,17880,-300,-1.65,-17920,-18040,-17740,112652,-96.21,715200000000,40000000
047050,포스코인터내셔널,KOSPI,,75400,+900,+1.21,-73900,+76100,-71400,678851,-69.57,13264600000000,175923000
285490,노바텍,KOSDAQ,,20950,-100,-0.48,-20250,+21550,-20200,42646,-66.45,221600000000,10576000
000660,SK하이닉스,KOSPI,,873000,-49000,-5.31,-867000,-884000,-862000,4490952,-99.34,622189200000000,712702000
104830,원익머트리얼즈,KOSDAQ,,41250,-750,-1.79,-41350,+42400,-40100,86829,+177.82,520100000000,12608000
009420,한올바이오파마,KOSPI,,58300,-5000,-7.90,-59700,-60100,-56000,489176,+121.43,3045600000000,52241000
030200,KT,KOSPI,,60800,0,0.00,-58500,60800,-58400,302581,+110.79,15322900000000,252022000
253590,네오셈,KOSDAQ,,15400,-1170,-7.06,-15690,-15730,-15270,569359,-55.24,675600000000,43869000
489790,한화비전,KOSPI,,75700,-4800,-5.96,-75000,-76400,-74200,511593,-68.02,3822000000000,50488000
478340,나라스페이스테크놀로지,KOSDAQ,,46200,+700,+1.54,-43150,+46700,-42000,274113,-66.56,532900000000,11534000
012690,모나리자,KOSPI,,2280,-185,-7.51,+2580,+2610,-2280,3558864,-17.32,83400000000,36571000
