종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
005830,DB손해보험,KOSPI,,164200,-8700,-5.03,-162600,-167700,-162000,335038,+100.10,11392900000000,69384000
232140,와이씨,KOSDAQ,,17850,-890,-4.75,-17750,-18180,-17450,649050,-66.45,1464500000000,82045000
007070,GS리테일,KOSPI,,22100,+850,+4.00,-21000,+22400,-20850,284158,+219.14,1847700000000,83607000
304100,솔트룩스,KOSDAQ,,21950,-1050,-4.57,-21900,-22350,-21800,45003,-68.71,276400000000,12594000
177900,쓰리에이로직스,KOSDAQ,,6140,+20,+0.33,-5970,+6180,-5870,50011,+101.49,58900000000,9585000
397030,에이프릴바이오,KOSDAQ,,58500,-5100,-8.02,-60200,-60750,-58100,174892,+111.14,1365500000000,23343000
323350,다원넥스뷰,KOSDAQ,,10410,-890,-7.88,-11010,-11010,-10140,269614,+133.09,83400000000,8011000
298040,효성중공업,KOSPI,,2503000,-173000,-6.46,-2516000,-2538000,-2454000,53407,-81.03,23339300000000,9325000
476060,온코닉테라퓨틱스,KOSDAQ,,22900,-150,-0.65,-21850,+24400,-21500,642013,+149.45,1027900000000,44888000
009520,포스코엠텍,KOSDAQ,,17580,+260,+1.50,-17010,+17890,-16800,209722,+137.74,732100000000,41643000
365340,성일하이텍,KOSDAQ,,58800,-1100,-1.84,-56400,+62500,-56400,86710,+207.54,721600000000,12273000
348340,뉴로메카,KOSDAQ,,62500,-3800,-5.73,-62900,-65400,-61100,125300,-50.29,772600000000,12362000
095500,미래나노텍,KOSDAQ,,8920,-120,-1.33,-8660,+9100,-8660,85520,-97.18,276600000000,31010000
213420,덕산네오룩스,KOSDAQ,,50400,-2600,-4.91,-50100,-51400,-47000,263390,+118.38,1251500000000,24831000
456010,아이씨티케이,KOSDAQ,,14080,-1270,-8.27,-15000,-15010,-14080,407255,-26.57,195700000000,13902000
007340,DN오토모티브,KOSPI,,37950,-2800,-6.87,-38300,-38600,-36800,382777,+135.17,2220500000000,58511000
319660,피에스케이,KOSDAQ,,80000,-2100,-2.56,-77000,+82800,-76100,349126,+105.35,2317300000000,28967000
022100,포스코DX,KOSPI,,29900,-650,-2.13,-28900,-30000,-28900,279320,-64.27,4545800000000,152035000
004990,롯데지주,KOSPI,,28650,-2300,-7.43,-29400,-29450,-28350,442084,+138.74,3005600000000,104909000
323410,카카오뱅크,KOSPI,,24400,-250,-1.01,-23650,-24500,-23600,531370,-98.99,11639900000000,477044000
195940,HK이노엔,KOSDAQ,,50300,-2800,-5.27,-51100,-51200,-50100,93451,-85.33,1425000000000,28330000
180640,한진칼,KOSPI,,112500,-4700,-4.01,-110100,-112500,-108900,105449,+122.28,7510800000000,66762000
214270,FSN,KOSDAQ,,2425,+60,+2.54,-2285,+2475,-2280,427514,+113.05,106000000000,43691000
208140,정다운,KOSDAQ,,2450,-30,-1.21,+2485,+2485,-2440,82105,+262.32,80100000000,32684000
089980,상아프론테크,KOSDAQ,,23600,-1700,-6.72,-24000,-24350,-23550,93449,-48.48,377300000000,15989000
032830,삼성생명,KOSPI,,219500,-3500,-1.57,-209500,-221000,-209000,286890,-92.37,43900000000000,200000000
383800,LX홀딩스,KOSPI,,8060,-250,-3.01,-8010,-8140,-8010,108020,+120.99,614800000000,76281000
104830,원익머트리얼즈,KOSDAQ,,41250,-750,-1.79,-41350,+42400,-40100,86829,+177.82,520100000000,12608000
008930,한미사이언스,KOSPI,,37500,-900,-2.34,-36550,-37600,-36350,91612,-89.03,2564700000000,68392000
